59.0294,48.0012,0.0000,0.0000
84.3300,91.6083,0.0000,0.0000
31.8978,64.6308,0.0000,0.0000
31.7728,38.3255,0.0000,0.0000
55.9648,35.0776,0.0000,0.0000
49.2594,82.2701,0.0000,0.0000
44.5461,-5.4000,1.0000,2.0000
6.6000,5.4000,2.0000,2.0000
75.0514,82.2197,0.0000,0.0000
62.1499,79.4284,0.0000,0.0000
19.7808,69.8669,0.0000,0.0000
1.1966,37.4943,3.0000,2.0000
94.6000,-0.0991,4.0000,4.0000
45.7210,68.7813,0.0000,0.0000
17.8278,26.4912,0.0000,0.0000
12.8247,81.0854,0.0000,0.0000
20.1522,55.0484,0.0000,0.0000
29.3676,94.5999,5.0000,2.0000
89.0723,44.0166,0.0000,0.0000
89.7985,30.8366,0.0000,0.0000
51.0594,22.8230,0.0000,0.0000
5.4000,50.0071,6.0000,2.0000
-3.1313,60.0797,7.0000,2.0000
28.7315,19.0515,0.0000,0.0000
6.6000,19.5502,0.0000,0.0000
59.2326,92.7274,0.0000,0.0000
76.2880,40.6338,0.0000,0.0000
80.3602,7.3203,0.0000,0.0000
81.6425,20.4579,0.0000,0.0000
14.1892,94.5999,8.0000,2.0000
72.2169,96.8536,9.0000,2.0000
32.9505,51.4728,0.0000,0.0000
83.6715,59.4370,0.0000,0.0000
52.1355,5.4000,10.0000,2.0000
21.7784,5.4001,11.0000,2.0000
45.8454,48.6512,0.0000,0.0000
93.4000,82.0180,0.0000,0.0000
58.7516,66.6734,0.0000,0.0000
69.3196,15.7263,0.0000,0.0000
84.1214,72.6293,0.0000,0.0000
35.5298,77.3213,0.0000,0.0000
36.9568,5.4000,12.0000,2.0000
93.3911,14.1660,0.0000,0.0000
69.9334,29.0640,0.0000,0.0000
5.2697,70.2613,13.0000,2.0000
44.5461,94.6000,1.0000,1.0000
6.6000,105.4000,2.0000,1.0000
101.1966,37.4943,3.0000,1.0000
-5.4000,-0.0991,4.0000,1.0000
94.6000,99.9009,4.0000,2.0000
-5.4000,99.9009,4.0000,3.0000
29.3676,-5.4001,5.0000,1.0000
105.4000,50.0071,6.0000,1.0000
96.8687,60.0797,7.0000,1.0000
14.1892,-5.4001,8.0000,1.0000
72.2169,-3.1464,9.0000,1.0000
52.1355,105.4000,10.0000,1.0000
21.7784,105.4001,11.0000,1.0000
36.9568,105.4000,12.0000,1.0000
105.2697,70.2613,13.0000,1.0000
