21.7884,233.0928,0.0000,0.0000
97.4300,147.0088,0.0000,0.0000
58.8289,163.5221,0.0000,0.0000
92.5060,120.7816,0.0000,0.0000
103.8328,82.3526,0.0000,0.0000
65.6980,193.2366,0.0000,0.0000
59.9387,239.8211,0.0000,0.0000
231.3841,66.7067,0.0000,0.0000
54.3922,63.5235,0.0000,0.0000
62.6691,58.4829,0.0000,0.0000
106.1611,208.0613,0.0000,0.0000
154.7710,45.8142,0.0000,0.0000
201.7457,247.3750,0.0000,0.0000
34.2154,216.7597,0.0000,0.0000
58.6708,104.5203,0.0000,0.0000
81.7943,107.0460,0.0000,0.0000
82.9244,23.3321,0.0000,0.0000
166.2632,10.1490,0.0000,0.0000
50.2076,124.9072,0.0000,0.0000
69.1193,104.2612,0.0000,0.0000
151.7236,14.0583,0.0000,0.0000
222.6030,213.4888,0.0000,0.0000
21.4017,40.4589,0.0000,0.0000
2.6713,150.2453,0.0000,0.0000
176.3185,186.1496,0.0000,0.0000
55.0024,241.6084,0.0000,0.0000
122.9195,17.1988,0.0000,0.0000
43.3140,86.9432,0.0000,0.0000
224.4246,10.5846,0.0000,0.0000
88.5379,159.2243,0.0000,0.0000
209.6768,18.2684,0.0000,0.0000
193.7551,14.5892,0.0000,0.0000
77.8257,69.5354,0.0000,0.0000
229.7250,147.3486,0.0000,0.0000
124.8228,184.2366,0.0000,0.0000
28.5727,221.0729,0.0000,0.0000
130.0219,0.5951,1.0000,2.0000
40.5762,66.7454,0.0000,0.0000
6.3082,169.6261,0.0000,0.0000
9.2648,124.0018,0.0000,0.0000
119.3296,69.0431,0.0000,0.0000
146.3533,70.9436,0.0000,0.0000
228.1845,2.2412,2.0000,2.0000
139.7381,92.8893,0.0000,0.0000
94.5887,5.9836,0.0000,0.0000
175.0577,139.2965,0.0000,0.0000
191.1714,196.9297,0.0000,0.0000
63.6728,45.3067,0.0000,0.0000
91.8451,178.4786,0.0000,0.0000
33.6986,107.4067,0.0000,0.0000
5.4046,18.0082,0.0000,0.0000
177.1210,199.6396,0.0000,0.0000
226.8675,229.0403,0.0000,0.0000
154.9278,33.2822,0.0000,0.0000
13.5067,193.9808,0.0000,0.0000
185.2224,157.4200,0.0000,0.0000
180.1973,52.8460,0.0000,0.0000
198.3552,243.3666,0.0000,0.0000
105.7453,62.2617,0.0000,0.0000
118.1944,166.7756,0.0000,0.0000
212.7242,239.0106,0.0000,0.0000
32.3006,173.7874,0.0000,0.0000
20.6679,27.3823,0.0000,0.0000
34.3069,130.5544,0.0000,0.0000
120.8505,112.1854,0.0000,0.0000
199.1299,133.6917,0.0000,0.0000
167.6769,119.8071,0.0000,0.0000
84.8913,61.7292,0.0000,0.0000
241.2775,64.6234,0.0000,0.0000
199.1563,123.8242,0.0000,0.0000
78.1014,154.9083,0.0000,0.0000
0.6734,15.7326,3.0000,2.0000
231.6223,226.7471,0.0000,0.0000
209.7072,228.9714,0.0000,0.0000
172.9911,193.8000,0.0000,0.0000
174.8213,51.3340,0.0000,0.0000
114.6293,196.0178,0.0000,0.0000
-2.3750,137.7911,4.0000,2.0000
109.9438,11.4428,0.0000,0.0000
109.1190,212.3987,0.0000,0.0000
153.6219,181.8206,0.0000,0.0000
234.1966,80.0013,0.0000,0.0000
192.2169,215.4446,0.0000,0.0000
109.4617,128.0539,0.0000,0.0000
159.9137,119.5178,0.0000,0.0000
41.9549,56.4940,0.0000,0.0000
104.3134,2.6250,0.0000,0.0000
187.3740,18.2984,0.0000,0.0000
109.1901,133.2969,0.0000,0.0000
153.0371,109.5805,0.0000,0.0000
21.6717,71.4623,0.0000,0.0000
15.7722,182.4191,0.0000,0.0000
83.2806,159.2796,0.0000,0.0000
121.5160,93.1577,0.0000,0.0000
78.8471,26.6393,0.0000,0.0000
91.7545,96.4077,0.0000,0.0000
117.5242,200.3975,0.0000,0.0000
171.9217,215.5109,0.0000,0.0000
128.6896,211.8095,0.0000,0.0000
115.7300,65.2214,0.0000,0.0000
157.0032,138.9991,0.0000,0.0000
134.5960,96.3095,0.0000,0.0000
105.6048,33.7461,0.0000,0.0000
72.6027,0.9325,5.0000,2.0000
233.4076,151.1239,0.0000,0.0000
221.5394,103.6152,0.0000,0.0000
99.4762,137.1269,0.0000,0.0000
148.1707,123.2836,0.0000,0.0000
144.9111,31.6866,0.0000,0.0000
193.1909,162.4819,0.0000,0.0000
88.1788,81.1475,0.0000,0.0000
68.4454,43.1192,0.0000,0.0000
85.4096,209.5405,0.0000,0.0000
58.3939,17.3102,0.0000,0.0000
123.6413,30.8387,0.0000,0.0000
101.5084,24.3362,0.0000,0.0000
181.3323,84.7294,0.0000,0.0000
142.3087,164.3381,0.0000,0.0000
163.6984,172.2750,0.0000,0.0000
73.2071,19.2297,0.0000,0.0000
157.4619,67.7851,0.0000,0.0000
225.5798,74.0022,0.0000,0.0000
176.6574,82.3403,0.0000,0.0000
91.9310,149.9773,0.0000,0.0000
226.8316,63.5701,0.0000,0.0000
236.6539,183.2516,0.0000,0.0000
1.7759,212.8479,6.0000,2.0000
176.3385,145.0209,0.0000,0.0000
84.4658,85.8912,0.0000,0.0000
21.7850,115.1705,0.0000,0.0000
162.7177,141.8789,0.0000,0.0000
100.6659,234.2582,0.0000,0.0000
88.9858,238.6793,0.0000,0.0000
2.6250,110.0114,0.0000,0.0000
173.1196,177.1478,0.0000,0.0000
130.6515,150.5837,0.0000,0.0000
187.7236,201.0970,0.0000,0.0000
87.1072,143.9121,0.0000,0.0000
216.1685,146.4989,0.0000,0.0000
124.3097,214.7042,0.0000,0.0000
168.1088,25.0367,0.0000,0.0000
125.3057,3.6459,0.0000,0.0000
109.1764,223.3036,0.0000,0.0000
11.0735,235.8025,0.0000,0.0000
47.0970,90.5835,0.0000,0.0000
