25.021736,24.336084
-19.928997,-15.347357
-76.874084,66.865395
-71.88594,21.402342
-78.36044,-54.715107
-41.841404,-47.177803
-58.071976,-5.5927362
-52.814632,8.232784
75.686775,-91.95269
-33.654022,-18.14051
-10.139276,10.503088
-64.95559,-34.996796
37.174004,-68.48394
47.08969,-76.96364
20.524088,36.344505
19.383432,-40.778374
-6.39394,-38.337566
77.24791,-36.799065
91.296844,66.64568
89.07509,-30.577522
70.117485,72.44614
-27.195795,41.74732
24.525007,-88.27286
-41.8162,-0.29525292
58.27527,77.27191
2.9542842,-22.834768
23.518251,-58.26893
-76.931625,-71.56666
-71.3174,-3.2476406
11.70108,-52.872913
7.7724495,37.45983
89.99497,27.877827
-22.851559,-30.529781
21.434141,49.02973
31.613953,-44.09691
-88.46996,73.72946
5.9532833,-9.634197
77.41637,5.0371237
-56.067642,-21.90036
-55.194656,81.370445
52.467808,-88.670845
65.40294,10.9552765
-20.660376,-88.794495
-31.121674,-66.69864
-39.45565,12.906176
-91.19911,6.849086
-72.734634,-85.9574
-88.42046,-76.76939
36.71372,15.376552
41.684006,2.7002974
-40.8281,76.180916
64.3971,-61.023872
-55.42745,-62.5374
77.36704,-63.77353
82.42039,75.676956
-48.157265,43.90705
86.40081,-84.93963
-93.49504,39.225796
68.54554,-27.111105
-0.82629347,-63.178852
15.102553,-0.92098916
54.4593,-52.380978
-90.8622,-15.703981
-30.98661,24.87149
-17.61302,66.012985
12.297255,-66.02329
49.91621,15.964316
49.832176,86.793976
-17.334381,29.940855
-6.5481277,-13.683108
-63.01474,61.948997
78.64191,63.117317
76.22883,23.85558
-29.257023,-54.161114
35.186943,66.39386
22.517752,64.38206
87.38787,88.24035
-20.624275,17.629557
-32.18924,65.179306
-3.5941515,66.887024
-36.802673,51.245266
-30.454163,-5.9463625
-48.501877,56.6064
65.68697,-46.533215
55.734035,-22.600784
33.46141,53.623867
-4.1317296,32.87518
86.06051,14.929207
52.602848,31.00378
15.800053,80.652885
71.63813,48.91313
45.309677,41.54745
-68.05602,-62.23892
-0.28834546,47.46064
6.8288927,-89.06329
10.416768,55.140003
-60.546486,49.37417
-56.212914,34.059155
10.703373,68.84092
64.88798,-84.64619
-81.515594,43.90205
-88.003204,86.55512
-79.92507,-23.150745
36.53271,-55.703033
6.166968,-35.975796
-65.57015,8.841771
63.445946,23.603409
79.90652,-20.360813
46.256596,54.329166
28.8348,-2.4147234
9.714564,12.014924
91.04214,0.797459
66.02238,-1.977788
43.847588,-17.036093
49.09607,-64.224556
14.795268,-79.23493
37.214188,87.59068
-78.216484,9.210486
-84.27629,-3.97954
87.33443,51.74361
-4.4870086,-0.78041613
-16.486597,-56.384125
-17.102127,-1.3643827
16.558834,-27.856823
28.197905,77.689644
-10.01699,-26.06522
-69.15955,37.739357
54.255096,-9.562293
8.851233,91.263
-41.579796,-29.035053
-85.00941,-89.02522
74.72555,89.199776
36.008354,-83.08646
23.788143,10.1601095
-38.741943,34.872147
31.238138,-16.22231
32.506447,40.401123
-6.162736,89.13858
-68.10208,-47.29214
-46.34801,-86.95663
-77.36894,-38.734943
-51.535847,-75.23186
-22.879791,-76.32213
-88.14553,-46.62178
24.489958,89.82154
-18.97472,87.94858
-81.057236,31.023903
-38.043804,-77.36731
68.031,35.937923
87.904976,-43.748837
44.252377,75.42598
2.1312075,-76.98268
-13.589634,43.38081
-89.2392,-33.080563
-31.355942,-40.042103
-52.062817,-36.23585
-87.73738,-63.99848
17.988464,-13.957128
-24.110605,55.162064
62.13103,89.982864
87.93307,-71.57629
-12.790864,-68.56044
-65.902504,88.32885
0.29892224,20.697361
-76.44202,81.25564
-67.950035,-16.701237
-73.128136,54.12846
-46.49753,24.60841
43.072895,-30.919916
-55.442352,-49.171696
-27.996836,6.9303694
-11.35302,77.16548
-31.635195,87.764694
12.094443,25.236614
92.441986,-12.406423
75.624794,-76.63736
-4.963331,-51.142155
-25.612383,76.19922
-59.949352,-89.747475
-46.01301,-12.936144
-58.117447,19.660725
-65.76446,74.35791
-42.742535,-61.239975
54.34822,3.8595867
37.621998,28.698332
80.38345,39.662025
-91.87641,24.343346
65.407074,60.060364
52.496624,65.33822
77.5159,-51.13317
-33.404907,-89.78825
59.05597,-72.44714
30.49511,-28.95388
-87.705795,59.688625
44.328663,-43.54138
89.03413,-58.35612
-51.945644,69.135086
77.35787,-7.7663403
24.315365,-70.95387
-9.958047,55.681717
58.002506,-36.41565
2.724874,79.01724
-44.412273,88.27922
-64.38184,-74.91817
65.7912,-14.768695
93.1949,40.274902
-18.014742,-43.711197
-10.064428,-81.106575
102.511955,-4.5424805
100.220146,-40.847744
101.83485,-56.66915
98.73924,15.520677
100.395355,-82.753525
97.93871,77.79874
99.94982,90.2895
100.65409,-70.10148
100.85007,52.83202
100.6426,-25.56372
18.246305,100.80033
86.76166,100.8548
-69.19396,100.84461
-25.924326,99.51705
61.594933,102.609695
-0.24116898,100.302536
-82.81943,98.498955
35.02387,100.700066
-42.74117,100.855576
47.735683,99.290085
-12.903788,99.96628
-97.49284,-4.5424805
-99.786156,-40.847744
-98.161575,-56.66915
-101.26267,15.520677
-99.60372,-82.753525
-102.063,77.79874
-100.05287,90.2895
-99.34835,-70.10148
-99.15426,52.83202
-99.35671,-25.56372
18.246305,-99.20015
86.76166,-99.14871
-69.19396,-99.15443
-25.924326,-100.48236
61.594933,-97.38893
-0.24116898,-99.70684
-82.81943,-101.504715
35.02387,-99.29337
-42.74117,-99.139404
47.735683,-100.71294
-12.903788,-100.03644
102.77508,103.36808
102.775085,-96.63703
-97.22851,-96.63703
-97.22851,103.36808
